,order_id,quantity,item_name,choice_description,item_price
2145,864,1,Bottled Water,,$1.50 
2167,874,1,Bottled Water,,$1.50 
2192,884,1,Bottled Water,,$1.50 
2199,887,1,Bottled Water,,$1.50 
2242,903,1,Bottled Water,,$1.50 
2278,916,1,Bottled Water,,$1.50 
2294,921,1,Bottled Water,,$1.50 
2333,929,1,Bottled Water,,$1.50 
2337,931,1,Bottled Water,,$1.50 
2341,933,1,Bottled Water,,$1.50 
2344,934,1,Bottled Water,,$1.50 
2410,955,1,Bottled Water,,$1.09 
2412,956,1,Bottled Water,,$1.50 
2416,958,1,Bottled Water,,$1.50 
2441,970,5,Bottled Water,,$7.50 
2458,975,2,Bottled Water,,$3.00 
2459,976,1,Bottled Water,,$1.50 
2545,1009,1,Bottled Water,,$1.09 
2578,1021,1,Bottled Water,,$1.50 
2623,1042,2,Bottled Water,,$3.00 
2627,1044,1,Bottled Water,,$1.50 
2632,1045,1,Bottled Water,,$1.50 
2679,1064,1,Bottled Water,,$1.50 
2691,1069,1,Bottled Water,,$1.50 
2700,1071,1,Bottled Water,,$1.50 
2709,1075,1,Bottled Water,,$1.50 
2744,1089,1,Bottled Water,,$1.50 
2754,1093,1,Bottled Water,,$1.09 
2799,1112,1,Bottled Water,,$1.50 
2806,1114,1,Bottled Water,,$1.50 
2815,1117,1,Bottled Water,,$1.09 
2823,1121,3,Bottled Water,,$3.27 
2880,1144,1,Bottled Water,,$1.50 
2881,1144,1,Bottled Water,,$1.50 
2922,1162,1,Bottled Water,,$1.09 
2925,1163,1,Bottled Water,,$1.50 
2981,1186,1,Bottled Water,,$1.09 
2998,1192,2,Bottled Water,,$2.18 
3021,1201,1,Bottled Water,,$1.09 
3042,1210,1,Bottled Water,,$1.09 
3092,1232,1,Bottled Water,,$1.50 
3200,1280,1,Bottled Water,,$1.50 
3203,1281,1,Bottled Water,,$1.50 
3281,1316,1,Bottled Water,,$1.50 
3294,1321,3,Bottled Water,,$4.50 
3314,1328,3,Bottled Water,,$4.50 
3322,1331,1,Bottled Water,,$1.50 
3336,1337,1,Bottled Water,,$1.50 
3361,1348,1,Bottled Water,,$1.09 
3403,1365,1,Bottled Water,,$1.50 
3443,1383,1,Bottled Water,,$1.50 
3460,1391,1,Bottled Water,,$1.50 
3499,1405,1,Bottled Water,,$1.09 
3523,1416,1,Bottled Water,,$1.50 
3552,1427,1,Bottled Water,,$1.50 
3581,1436,1,Bottled Water,,$1.09 
3584,1437,1,Bottled Water,,$1.50 
3589,1439,1,Bottled Water,,$1.50 
3595,1441,1,Bottled Water,,$1.50 
3599,1443,7,Bottled Water,,$10.50 
3604,1443,2,Bottled Water,,$3.00 
3646,1457,1,Bottled Water,,$1.50 
3667,1467,1,Bottled Water,,$1.09 
3724,1487,1,Bottled Water,,$1.50 
3737,1493,1,Bottled Water,,$1.50 
3771,1510,1,Bottled Water,,$1.50 
3783,1514,2,Bottled Water,,$3.00 
3862,1549,1,Bottled Water,,$1.50 
3869,1551,1,Bottled Water,,$1.50 
3873,1553,1,Bottled Water,,$1.50 
3923,1574,1,Bottled Water,,$1.50 
3924,1574,1,Bottled Water,,$1.50 
3935,1578,1,Bottled Water,,$1.09 
3939,1579,1,Bottled Water,,$1.50 
3981,1595,1,Bottled Water,,$1.50 
4001,1602,1,Bottled Water,,$1.09 
4047,1619,1,Bottled Water,,$1.50 
4066,1627,1,Bottled Water,,$1.50 
4069,1629,1,Bottled Water,,$1.09 
4086,1636,1,Bottled Water,,$1.50 
4107,1645,1,Bottled Water,,$1.50 
4137,1655,3,Bottled Water,,$4.50 
4152,1660,10,Bottled Water,,$15.00 
4160,1662,1,Bottled Water,,$1.50 
4176,1667,1,Bottled Water,,$1.50 
4186,1671,3,Bottled Water,,$4.50 
4189,1673,1,Bottled Water,,$1.50 
4211,1680,1,Bottled Water,,$1.50 
4216,1682,1,Bottled Water,,$1.50 
4225,1687,1,Bottled Water,,$1.50 
4245,1694,1,Bottled Water,,$1.50 
4404,1757,1,Bottled Water,,$1.50 
4442,1770,1,Bottled Water,,$1.50 
4456,1776,1,Bottled Water,,$1.50 
4461,1778,1,Bottled Water,,$1.50 
4469,1781,1,Bottled Water,,$1.50 
4477,1785,1,Bottled Water,,$1.50 
4479,1785,1,Bottled Water,,$1.50 
4507,1792,1,Bottled Water,,$1.50 
4517,1796,1,Bottled Water,,$1.50 
4542,1806,1,Bottled Water,,$1.50 
4544,1806,1,Bottled Water,,$1.50 
4568,1817,1,Bottled Water,,$1.50 
4570,1817,1,Bottled Water,,$1.50 
4582,1822,2,Bottled Water,,$3.00 
4598,1826,1,Bottled Water,,$1.50 
4614,1831,1,Bottled Water,,$1.50 
40,19,1,Chips,,$2.15 
59,27,1,Chips,,$2.15 
77,34,1,Chips,,$2.15 
80,35,1,Chips,,$2.15 
208,92,1,Chips,,$2.15 
221,97,1,Chips,,$2.15 
223,98,2,Chips,,$4.30 
226,99,1,Chips,,$2.15 
283,124,1,Chips,,$2.15 
305,132,1,Chips,,$2.15 
310,134,1,Chips,,$2.15 
321,139,1,Chips,,$2.15 
328,143,1,Chips,,$2.15 
331,144,1,Chips,,$2.15 
364,157,1,Chips,,$2.15 
384,166,1,Chips,,$2.15 
408,177,1,Chips,,$2.15 
424,184,1,Chips,,$2.15 
489,205,1,Chips,,$2.15 
516,215,1,Chips,,$2.15 
558,231,1,Chips,,$2.15 
584,239,1,Chips,,$2.15 
616,254,1,Chips,,$2.15 
617,254,1,Chips,,$2.15 
686,283,1,Chips,,$2.15 
747,308,1,Chips,,$2.15 
758,312,1,Chips,,$2.15 
776,320,1,Chips,,$2.15 
786,323,1,Chips,,$2.15 
828,343,2,Chips,,$4.30 
869,359,1,Chips,,$2.15 
921,380,1,Chips,,$2.15 
932,384,1,Chips,,$2.15 
949,389,1,Chips,,$2.15 
985,404,1,Chips,,$2.15 
1041,428,1,Chips,,$2.15 
1044,430,1,Chips,,$2.15 
1047,431,1,Chips,,$2.15 
1061,437,1,Chips,,$2.15 
1082,446,1,Chips,,$2.15 
1089,449,1,Chips,,$2.15 
1164,480,1,Chips,,$2.15 
1169,481,1,Chips,,$2.15 
1227,500,1,Chips,,$2.15 
1266,514,1,Chips,,$2.15 
1301,530,2,Chips,,$4.30 
1342,548,1,Chips,,$2.15 
1368,559,1,Chips,,$2.15 
1387,563,1,Chips,,$2.15 
1400,569,1,Chips,,$2.15 
1413,574,1,Chips,,$2.15 
1472,598,1,Chips,,$2.15 
1479,601,1,Chips,,$2.15 
1508,613,1,Chips,,$2.15 
1538,626,1,Chips,,$2.15 
1546,628,1,Chips,,$2.15 
1553,630,1,Chips,,$2.15 
1580,639,1,Chips,,$2.15 
1600,648,2,Chips,,$4.30 
1605,649,2,Chips,,$4.30 
1608,650,1,Chips,,$2.15 
1630,657,1,Chips,,$2.15 
1655,669,1,Chips,,$2.15 
1664,673,1,Chips,,$2.15 
1673,677,1,Chips,,$2.15 
1678,679,1,Chips,,$2.15 
1687,683,1,Chips,,$2.15 
1726,696,1,Chips,,$2.15 
1739,701,1,Chips,,$2.15 
1761,710,1,Chips,,$2.15 
1782,720,1,Chips,,$2.15 
1784,721,1,Chips,,$2.15 
1795,725,1,Chips,,$2.15 
1830,740,1,Chips,,$2.15 
1850,750,2,Chips,,$4.30 
1853,751,1,Chips,,$2.15 
1870,758,1,Chips,,$2.15 
1888,762,1,Chips,,$2.15 
1893,763,1,Chips,,$2.15 
1900,766,2,Chips,,$4.30 
1902,767,1,Chips,,$2.15 
1958,791,1,Chips,,$2.15 
1969,795,1,Chips,,$2.15 
1973,796,1,Chips,,$2.15 
1995,806,1,Chips,,$2.15 
2014,812,1,Chips,,$2.15 
2016,813,1,Chips,,$2.15 
2100,847,1,Chips,,$2.15 
2112,850,2,Chips,,$4.30 
2125,855,1,Chips,,$2.15 
2129,857,1,Chips,,$2.15 
2193,884,1,Chips,,$2.15 
2204,888,1,Chips,,$2.15 
2210,891,1,Chips,,$2.15 
2215,892,1,Chips,,$2.15 
2241,903,1,Chips,,$2.15 
2252,907,1,Chips,,$2.15 
2258,909,2,Chips,,$4.30 
2262,911,1,Chips,,$2.15 
2276,915,1,Chips,,$2.15 
2289,919,1,Chips,,$2.15 
2293,921,1,Chips,,$2.15 
2338,931,1,Chips,,$2.15 
2343,934,2,Chips,,$4.30 
2355,938,1,Chips,,$2.15 
2397,952,1,Chips,,$2.15 
2421,961,2,Chips,,$4.30 
2424,962,1,Chips,,$2.15 
2433,966,1,Chips,,$2.15 
2466,978,1,Chips,,$2.15 
2496,991,1,Chips,,$2.15 
2527,1005,1,Chips,,$2.15 
2536,1006,1,Chips,,$2.15 
2541,1008,1,Chips,,$2.15 
2564,1015,1,Chips,,$2.15 
2607,1034,1,Chips,,$2.15 
2631,1045,1,Chips,,$2.15 
2706,1074,1,Chips,,$2.15 
2708,1074,1,Chips,,$2.15 
2712,1076,1,Chips,,$2.15 
2723,1081,1,Chips,,$2.15 
2739,1087,1,Chips,,$2.15 
2746,1090,2,Chips,,$4.30 
2751,1092,1,Chips,,$2.15 
2763,1097,1,Chips,,$2.15 
2782,1104,1,Chips,,$2.15 
2789,1107,1,Chips,,$2.15 
2801,1112,1,Chips,,$2.15 
2873,1141,1,Chips,,$2.15 
2893,1150,1,Chips,,$2.15 
2917,1159,1,Chips,,$2.15 
2930,1165,1,Chips,,$2.15 
2936,1167,3,Chips,,$6.45 
2985,1188,1,Chips,,$2.15 
3096,1234,1,Chips,,$2.15 
3126,1246,1,Chips,,$2.15 
3187,1274,1,Chips,,$2.15 
3191,1276,1,Chips,,$2.15 
3209,1283,1,Chips,,$2.15 
3218,1287,1,Chips,,$2.15 
3230,1292,1,Chips,,$2.15 
3263,1306,1,Chips,,$2.15 
3291,1320,2,Chips,,$4.30 
3303,1324,1,Chips,,$2.15 
3306,1325,1,Chips,,$2.15 
3327,1332,1,Chips,,$2.15 
3329,1333,1,Chips,,$2.15 
3348,1342,1,Chips,,$2.15 
3445,1384,1,Chips,,$2.15 
3461,1391,1,Chips,,$2.15 
3485,1400,1,Chips,,$2.15 
3495,1404,1,Chips,,$2.15 
3538,1422,1,Chips,,$2.15 
3551,1427,1,Chips,,$2.15 
3567,1431,1,Chips,,$2.15 
3583,1437,1,Chips,,$2.15 
3588,1439,1,Chips,,$2.15 
3594,1441,1,Chips,,$2.15 
3641,1455,1,Chips,,$2.15 
3645,1457,1,Chips,,$2.15 
3648,1458,1,Chips,,$2.15 
3653,1460,1,Chips,,$2.15 
3723,1487,1,Chips,,$2.15 
3736,1492,1,Chips,,$2.15 
3819,1531,1,Chips,,$2.15 
3840,1538,1,Chips,,$2.15 
3855,1545,1,Chips,,$2.15 
3864,1549,1,Chips,,$2.15 
3922,1574,1,Chips,,$2.15 
3932,1577,2,Chips,,$4.30 
3938,1579,1,Chips,,$2.15 
3944,1581,1,Chips,,$2.15 
3980,1595,1,Chips,,$2.15 
3985,1597,1,Chips,,$2.15 
4025,1611,1,Chips,,$2.15 
4031,1613,1,Chips,,$2.15 
4081,1633,1,Chips,,$2.15 
4123,1651,1,Chips,,$2.15 
4126,1652,2,Chips,,$4.30 
4149,1660,1,Chips,,$2.15 
4158,1661,1,Chips,,$2.15 
4166,1664,1,Chips,,$2.15 
4172,1665,1,Chips,,$2.15 
4191,1673,1,Chips,,$2.15 
4206,1679,1,Chips,,$2.15 
4215,1682,1,Chips,,$2.15 
4227,1687,1,Chips,,$2.15 
4229,1688,1,Chips,,$2.15 
4244,1694,1,Chips,,$2.15 
4257,1698,1,Chips,,$2.15 
4264,1701,1,Chips,,$2.15 
4266,1701,1,Chips,,$2.15 
4289,1710,1,Chips,,$2.15 
4306,1717,1,Chips,,$2.15 
4309,1718,1,Chips,,$2.15 
4330,1728,1,Chips,,$2.15 
4338,1732,1,Chips,,$2.15 
4368,1744,1,Chips,,$2.15 
4381,1748,1,Chips,,$2.15 
4389,1751,2,Chips,,$4.30 
4417,1761,2,Chips,,$4.30 
4426,1764,1,Chips,,$2.15 
4429,1765,1,Chips,,$2.15 
4455,1776,1,Chips,,$2.15 
4472,1782,1,Chips,,$2.15 
4497,1788,1,Chips,,$2.15 
4505,1791,1,Chips,,$2.15 
4509,1793,1,Chips,,$1.99 
4525,1799,1,Chips,,$2.15 
4584,1823,1,Chips,,$2.15 
4613,1831,1,Chips,,$2.15 
0,1,1,Chips and Fresh Tomato Salsa,,$2.39 
25,13,1,Chips and Fresh Tomato Salsa,,$2.39 
55,25,1,Chips and Fresh Tomato Salsa,,$2.39 
89,39,1,Chips and Fresh Tomato Salsa,,$2.95 
183,82,1,Chips and Fresh Tomato Salsa,,$2.95 
194,86,1,Chips and Fresh Tomato Salsa,,$2.95 
240,104,1,Chips and Fresh Tomato Salsa,,$2.95 
265,115,1,Chips and Fresh Tomato Salsa,,$2.39 
267,116,1,Chips and Fresh Tomato Salsa,,$2.95 
302,131,1,Chips and Fresh Tomato Salsa,,$2.39 
326,142,1,Chips and Fresh Tomato Salsa,,$2.39 
343,149,1,Chips and Fresh Tomato Salsa,,$2.95 
374,162,1,Chips and Fresh Tomato Salsa,,$2.95 
425,184,1,Chips and Fresh Tomato Salsa,,$2.95 
458,196,1,Chips and Fresh Tomato Salsa,,$2.95 
532,222,1,Chips and Fresh Tomato Salsa,,$2.95 
609,251,1,Chips and Fresh Tomato Salsa,,$2.95 
725,299,1,Chips and Fresh Tomato Salsa,,$2.95 
730,301,1,Chips and Fresh Tomato Salsa,,$2.29 
848,349,1,Chips and Fresh Tomato Salsa,,$2.39 
947,389,1,Chips and Fresh Tomato Salsa,,$2.95 
962,395,1,Chips and Fresh Tomato Salsa,,$2.39 
1036,426,1,Chips and Fresh Tomato Salsa,,$2.95 
1086,448,1,Chips and Fresh Tomato Salsa,,$2.95 
1095,451,1,Chips and Fresh Tomato Salsa,,$2.95 
1118,462,1,Chips and Fresh Tomato Salsa,,$2.95 
1135,469,1,Chips and Fresh Tomato Salsa,,$2.95 
1230,501,1,Chips and Fresh Tomato Salsa,,$2.95 
1237,505,1,Chips and Fresh Tomato Salsa,,$2.95 
1241,506,1,Chips and Fresh Tomato Salsa,,$2.95 
1247,508,1,Chips and Fresh Tomato Salsa,,$2.39 
1257,511,4,Chips and Fresh Tomato Salsa,,$11.80 
1315,535,1,Chips and Fresh Tomato Salsa,,$2.95 
1364,557,1,Chips and Fresh Tomato Salsa,,$2.95 
1465,595,1,Chips and Fresh Tomato Salsa,,$2.39 
1494,607,1,Chips and Fresh Tomato Salsa,,$2.95 
1498,608,1,Chips and Fresh Tomato Salsa,,$2.39 
1692,685,1,Chips and Fresh Tomato Salsa,,$2.95 
1770,714,1,Chips and Fresh Tomato Salsa,,$2.95 
1788,723,1,Chips and Fresh Tomato Salsa,,$2.39 
1809,732,1,Chips and Fresh Tomato Salsa,,$2.39 
1826,738,1,Chips and Fresh Tomato Salsa,,$2.95 
1843,746,1,Chips and Fresh Tomato Salsa,,$2.95 
1868,757,1,Chips and Fresh Tomato Salsa,,$2.95 
1882,759,2,Chips and Fresh Tomato Salsa,,$5.90 
1905,769,1,Chips and Fresh Tomato Salsa,,$2.39 
1940,785,1,Chips and Fresh Tomato Salsa,,$2.95 
2037,818,1,Chips and Fresh Tomato Salsa,,$2.95 
2055,828,1,Chips and Fresh Tomato Salsa,,$2.39 
2064,832,1,Chips and Fresh Tomato Salsa,,$2.39 
2082,840,1,Chips and Fresh Tomato Salsa,,$2.39 
2117,852,1,Chips and Fresh Tomato Salsa,,$2.39 
2124,855,1,Chips and Fresh Tomato Salsa,,$2.95 
2165,873,1,Chips and Fresh Tomato Salsa,,$2.95 
2267,912,2,Chips and Fresh Tomato Salsa,,$5.90 
2391,950,1,Chips and Fresh Tomato Salsa,,$2.39 
2431,965,1,Chips and Fresh Tomato Salsa,,$2.39 
2436,967,1,Chips and Fresh Tomato Salsa,,$2.39 
2445,971,1,Chips and Fresh Tomato Salsa,,$2.39 
2494,990,1,Chips and Fresh Tomato Salsa,,$2.39 
2512,998,1,Chips and Fresh Tomato Salsa,,$2.39 
2571,1018,1,Chips and Fresh Tomato Salsa,,$2.95 
2626,1043,1,Chips and Fresh Tomato Salsa,,$2.95 
2657,1055,1,Chips and Fresh Tomato Salsa,,$2.39 
2688,1068,1,Chips and Fresh Tomato Salsa,,$2.95 
2729,1083,2,Chips and Fresh Tomato Salsa,,$5.90 
2776,1102,1,Chips and Fresh Tomato Salsa,,$2.95 
2779,1103,1,Chips and Fresh Tomato Salsa,,$2.95 
2796,1110,1,Chips and Fresh Tomato Salsa,,$2.95 
2841,1128,1,Chips and Fresh Tomato Salsa,,$2.39 
2895,1151,1,Chips and Fresh Tomato Salsa,,$2.95 
2910,1156,1,Chips and Fresh Tomato Salsa,,$2.39 
3086,1229,1,Chips and Fresh Tomato Salsa,,$2.95 
3102,1237,1,Chips and Fresh Tomato Salsa,,$2.29 
3110,1241,1,Chips and Fresh Tomato Salsa,,$2.95 
3155,1259,1,Chips and Fresh Tomato Salsa,,$2.39 
3198,1279,1,Chips and Fresh Tomato Salsa,,$2.95 
3226,1290,1,Chips and Fresh Tomato Salsa,,$2.39 
3228,1291,1,Chips and Fresh Tomato Salsa,,$2.39 
3232,1293,1,Chips and Fresh Tomato Salsa,,$2.95 
3405,1366,1,Chips and Fresh Tomato Salsa,,$2.95 
3407,1367,1,Chips and Fresh Tomato Salsa,,$2.95 
3417,1371,1,Chips and Fresh Tomato Salsa,,$2.95 
3475,1396,1,Chips and Fresh Tomato Salsa,,$2.39 
3504,1407,1,Chips and Fresh Tomato Salsa,,$2.95 
3506,1408,1,Chips and Fresh Tomato Salsa,,$2.39 
3598,1443,15,Chips and Fresh Tomato Salsa,,$44.25 
3608,1445,1,Chips and Fresh Tomato Salsa,,$2.39 
3662,1464,1,Chips and Fresh Tomato Salsa,,$2.95 
3770,1510,1,Chips and Fresh Tomato Salsa,,$2.95 
3785,1515,1,Chips and Fresh Tomato Salsa,,$2.95 
3826,1533,1,Chips and Fresh Tomato Salsa,,$2.29 
3837,1537,1,Chips and Fresh Tomato Salsa,,$2.95 
3907,1566,1,Chips and Fresh Tomato Salsa,,$2.39 
3947,1582,1,Chips and Fresh Tomato Salsa,,$2.95 
3951,1584,1,Chips and Fresh Tomato Salsa,,$2.95 
3966,1588,1,Chips and Fresh Tomato Salsa,,$2.95 
3978,1594,1,Chips and Fresh Tomato Salsa,,$2.95 
3983,1596,1,Chips and Fresh Tomato Salsa,,$2.39 
4053,1622,1,Chips and Fresh Tomato Salsa,,$2.95 
4065,1627,1,Chips and Fresh Tomato Salsa,,$2.95 
4073,1630,1,Chips and Fresh Tomato Salsa,,$2.95 
4090,1638,1,Chips and Fresh Tomato Salsa,,$2.39 
4102,1643,1,Chips and Fresh Tomato Salsa,,$2.95 
4163,1662,1,Chips and Fresh Tomato Salsa,,$2.95 
4231,1689,1,Chips and Fresh Tomato Salsa,,$2.95 
4318,1722,1,Chips and Fresh Tomato Salsa,,$2.95 
4324,1725,1,Chips and Fresh Tomato Salsa,,$2.95 
4425,1764,1,Chips and Fresh Tomato Salsa,,$2.95 
4503,1790,1,Chips and Fresh Tomato Salsa,,$2.95 
10,5,1,Chips and Guacamole,,$4.45 
14,7,1,Chips and Guacamole,,$4.45 
20,10,1,Chips and Guacamole,,$4.45 
37,18,1,Chips and Guacamole,,$4.45 
41,20,1,Chips and Guacamole,,$4.45 
49,22,1,Chips and Guacamole,,$3.99 
60,28,1,Chips and Guacamole,,$4.45 
72,32,1,Chips and Guacamole,,$3.99 
74,33,1,Chips and Guacamole,,$4.45 
94,41,1,Chips and Guacamole,,$4.45 
96,42,1,Chips and Guacamole,,$4.45 
100,44,1,Chips and Guacamole,,$4.45 
103,45,1,Chips and Guacamole,,$3.99 
109,48,1,Chips and Guacamole,,$4.45 
112,49,1,Chips and Guacamole,,$4.45 
119,52,1,Chips and Guacamole,,$3.99 
122,53,1,Chips and Guacamole,,$4.45 
124,54,1,Chips and Guacamole,,$4.45 
129,56,1,Chips and Guacamole,,$4.45 
131,57,1,Chips and Guacamole,,$4.45 
137,61,1,Chips and Guacamole,,$4.45 
139,62,1,Chips and Guacamole,,$4.45 
141,63,1,Chips and Guacamole,,$4.45 
146,65,1,Chips and Guacamole,,$4.45 
151,68,1,Chips and Guacamole,,$4.45 
155,70,1,Chips and Guacamole,,$4.45 
156,71,1,Chips and Guacamole,,$4.45 
166,75,1,Chips and Guacamole,,$4.45 
185,83,1,Chips and Guacamole,,$4.45 
201,89,1,Chips and Guacamole,,$3.99 
212,93,1,Chips and Guacamole,,$4.45 
214,95,1,Chips and Guacamole,,$4.45 
230,101,1,Chips and Guacamole,,$3.99 
269,117,1,Chips and Guacamole,,$3.99 
277,121,1,Chips and Guacamole,,$3.99 
288,125,1,Chips and Guacamole,,$4.45 
294,128,1,Chips and Guacamole,,$4.45 
311,135,1,Chips and Guacamole,,$4.45 
340,148,1,Chips and Guacamole,,$4.45 
345,149,1,Chips and Guacamole,,$4.45 
392,170,1,Chips and Guacamole,,$4.45 
395,171,1,Chips and Guacamole,,$4.45 
406,176,1,Chips and Guacamole,,$4.45 
416,182,1,Chips and Guacamole,,$4.45 
442,192,1,Chips and Guacamole,,$4.45 
466,199,1,Chips and Guacamole,,$4.45 
468,200,1,Chips and Guacamole,,$3.99 
470,201,1,Chips and Guacamole,,$3.99 
493,206,1,Chips and Guacamole,,$4.45 
495,207,1,Chips and Guacamole,,$4.45 
498,208,1,Chips and Guacamole,,$3.99 
514,215,1,Chips and Guacamole,,$4.45 
518,216,1,Chips and Guacamole,,$4.45 
523,218,1,Chips and Guacamole,,$3.99 
536,224,1,Chips and Guacamole,,$3.99 
544,226,1,Chips and Guacamole,,$4.45 
547,227,1,Chips and Guacamole,,$4.45 
550,230,1,Chips and Guacamole,,$4.45 
560,231,1,Chips and Guacamole,,$4.45 
571,234,1,Chips and Guacamole,,$4.45 
587,240,1,Chips and Guacamole,,$4.45 
603,248,1,Chips and Guacamole,,$4.45 
605,249,1,Chips and Guacamole,,$4.45 
620,255,1,Chips and Guacamole,,$3.99 
624,257,1,Chips and Guacamole,,$4.45 
628,258,1,Chips and Guacamole,,$4.45 
632,260,1,Chips and Guacamole,,$3.99 
642,265,1,Chips and Guacamole,,$4.45 
644,266,1,Chips and Guacamole,,$3.99 
657,272,1,Chips and Guacamole,,$4.45 
663,275,1,Chips and Guacamole,,$3.99 
666,276,1,Chips and Guacamole,,$3.99 
669,277,1,Chips and Guacamole,,$4.45 
671,278,1,Chips and Guacamole,,$3.99 
676,279,1,Chips and Guacamole,,$4.00 
678,280,1,Chips and Guacamole,,$3.99 
680,281,1,Chips and Guacamole,,$4.45 
688,284,1,Chips and Guacamole,,$4.45 
694,286,1,Chips and Guacamole,,$4.45 
711,292,1,Chips and Guacamole,,$3.99 
713,294,1,Chips and Guacamole,,$3.99 
731,302,1,Chips and Guacamole,,$3.99 
744,307,1,Chips and Guacamole,,$3.99 
754,311,1,Chips and Guacamole,,$3.99 
764,315,1,Chips and Guacamole,,$4.45 
770,318,1,Chips and Guacamole,,$3.99 
789,325,1,Chips and Guacamole,,$4.45 
792,326,2,Chips and Guacamole,,$8.90 
799,328,1,Chips and Guacamole,,$3.99 
801,329,1,Chips and Guacamole,,$3.99 
812,335,1,Chips and Guacamole,,$3.99 
819,338,1,Chips and Guacamole,,$3.99 
824,340,1,Chips and Guacamole,,$4.45 
826,342,1,Chips and Guacamole,,$3.99 
839,345,1,Chips and Guacamole,,$4.45 
845,347,1,Chips and Guacamole,,$4.45 
852,351,1,Chips and Guacamole,,$4.45 
855,352,1,Chips and Guacamole,,$4.45 
880,363,2,Chips and Guacamole,,$8.90 
882,364,1,Chips and Guacamole,,$4.45 
894,369,1,Chips and Guacamole,,$3.99 
896,370,1,Chips and Guacamole,,$4.45 
902,373,1,Chips and Guacamole,,$4.45 
927,382,1,Chips and Guacamole,,$3.89 
929,383,1,Chips and Guacamole,,$4.45 
945,389,1,Chips and Guacamole,,$4.45 
950,390,1,Chips and Guacamole,,$3.99 
953,391,1,Chips and Guacamole,,$3.99 
971,399,1,Chips and Guacamole,,$3.99 
978,402,2,Chips and Guacamole,,$8.90 
1005,412,1,Chips and Guacamole,,$4.45 
1012,415,1,Chips and Guacamole,,$4.45 
1022,420,1,Chips and Guacamole,,$4.45 
1024,421,1,Chips and Guacamole,,$4.45 
1033,425,1,Chips and Guacamole,,$4.45 
1037,427,1,Chips and Guacamole,,$3.99 
1071,441,1,Chips and Guacamole,,$4.45 
1075,443,1,Chips and Guacamole,,$4.45 
1079,445,1,Chips and Guacamole,,$4.45 
1103,455,1,Chips and Guacamole,,$4.45 
1113,460,1,Chips and Guacamole,,$4.45 
1122,464,1,Chips and Guacamole,,$4.45 
1126,466,1,Chips and Guacamole,,$4.45 
1128,467,1,Chips and Guacamole,,$4.45 
1131,468,1,Chips and Guacamole,,$4.45 
1137,470,1,Chips and Guacamole,,$4.45 
1143,471,1,Chips and Guacamole,,$3.99 
1147,473,1,Chips and Guacamole,,$4.45 
1158,478,1,Chips and Guacamole,,$4.45 
1171,482,1,Chips and Guacamole,,$4.45 
1184,486,1,Chips and Guacamole,,$4.45 
1190,488,1,Chips and Guacamole,,$4.45 
1209,493,1,Chips and Guacamole,,$4.45 
1214,496,1,Chips and Guacamole,,$3.99 
1220,497,1,Chips and Guacamole,,$4.45 
1223,498,1,Chips and Guacamole,,$4.45 
1225,499,1,Chips and Guacamole,,$4.45 
1234,503,1,Chips and Guacamole,,$4.45 
1253,510,1,Chips and Guacamole,,$3.99 
1258,511,2,Chips and Guacamole,,$8.90 
1268,515,1,Chips and Guacamole,,$4.45 
1274,519,1,Chips and Guacamole,,$3.99 
1277,520,1,Chips and Guacamole,,$4.45 
1284,522,1,Chips and Guacamole,,$4.45 
1288,524,1,Chips and Guacamole,,$4.45 
1295,527,1,Chips and Guacamole,,$3.89 
1304,531,1,Chips and Guacamole,,$3.99 
1317,536,1,Chips and Guacamole,,$4.45 
1318,537,1,Chips and Guacamole,,$4.45 
1324,540,1,Chips and Guacamole,,$4.45 
1335,545,1,Chips and Guacamole,,$4.45 
1346,549,2,Chips and Guacamole,,$8.90 
1351,552,2,Chips and Guacamole,,$8.90 
1416,575,1,Chips and Guacamole,,$4.00 
1423,577,2,Chips and Guacamole,,$8.90 
1439,584,1,Chips and Guacamole,,$3.99 
1455,590,1,Chips and Guacamole,,$4.45 
1468,596,1,Chips and Guacamole,,$3.99 
1470,597,1,Chips and Guacamole,,$4.45 
1488,604,1,Chips and Guacamole,,$4.45 
1513,615,1,Chips and Guacamole,,$4.45 
1516,617,1,Chips and Guacamole,,$4.45 
1526,622,1,Chips and Guacamole,,$4.45 
1535,624,1,Chips and Guacamole,,$3.99 
1537,625,1,Chips and Guacamole,,$4.45 
1544,628,1,Chips and Guacamole,,$4.45 
1548,628,1,Chips and Guacamole,,$4.45 
1562,634,1,Chips and Guacamole,,$4.45 
1564,635,1,Chips and Guacamole,,$4.45 
1572,637,1,Chips and Guacamole,,$4.45 
1576,638,1,Chips and Guacamole,,$4.45 
1624,655,1,Chips and Guacamole,,$4.45 
1634,659,1,Chips and Guacamole,,$4.45 
1636,660,1,Chips and Guacamole,,$4.45 
1646,665,1,Chips and Guacamole,,$3.99 
1647,666,1,Chips and Guacamole,,$3.89 
1676,678,1,Chips and Guacamole,,$3.99 
1685,682,1,Chips and Guacamole,,$4.45 
1690,684,1,Chips and Guacamole,,$4.45 
1697,687,1,Chips and Guacamole,,$4.45 
1702,688,1,Chips and Guacamole,,$4.45 
1750,706,1,Chips and Guacamole,,$4.45 
1757,709,1,Chips and Guacamole,,$4.45 
1766,712,1,Chips and Guacamole,,$4.45 
1785,722,1,Chips and Guacamole,,$4.45 
